日期,上轨,中轴10,下轨
2021-07-09,67.29,64.134,60.978
2021-07-12,67.399,63.927,60.455
2021-07-13,67.493,63.761,60.029
2021-07-14,66.419,63.063,59.707
2021-07-15,65.87,62.646,59.422
2021-07-16,65.875,62.429,58.983
2021-07-19,65.101,62.062,59.023
2021-07-20,64.875,61.636,58.397
2021-07-21,64.17,61.363,58.556
2021-07-22,64.101,61.352,58.603
2021-07-23,64.288,61.472,58.656
2021-07-26,64.479,61.569,58.659
2021-07-27,64.868,61.191,57.514
2021-07-28,65.138,60.925,56.712
2021-07-29,65.074,60.751,56.428
2021-07-30,65.08,60.531,55.982
2021-08-02,64.921,60.39,55.859
2021-08-03,64.921,60.374,55.827
